"Anatomical Structures, Cell Types and Biomarkers (ASCT+B) Tables to 2D Reference Object Library Mapping",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Supriya Bidanta; Ellen M. Quardokus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-2142-983X; 0000-0001-7655-4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Katy Börner; Rachel Bajema; Bruce W. Herr II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0002-3321-6137; 0000-0002-3775-8574; 0000-0002-6703-7647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM475.RXGX.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,15-Jun-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
organ_label,organ_id,anatomical_structure_of,source_spatial_entity,node_group,node_name,label,OntologyID,representation_of,svg file of single 2DFTU,exist_asctb,type,REF/1,REF/1/ID,REF/1/NOTES,REF/2,REF/2/ID,REF/2/NOTES,REF/3,REF/3/ID,REF/3/NOTES,REF/4,REF4/ID,REF/4/NOTES,REF/5,REF/5/ID,REF/5/NOTES,REF/6,REF/6/ID,REF/6/NOTES,Inset #
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Myoepithelial_Cell,Myoepithelial_Cell_26,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Myoepithelial_Cell,Myoepithelial_Cell_27,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Myoepithelial_Cell,Myoepithelial_Cell_28,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Myoepithelial_Cell,Myoepithelial_Cell_29,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Myoepithelial_Cell,Myoepithelial_Cell_30,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Myoepithelial_Cell,Myoepithelial_Cell_31,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Myoepithelial_Cell,Myoepithelial_Cell_32,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Myoepithelial_Cell,Myoepithelial_Cell_33,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Myoepithelial_Cell,Myoepithelial_Cell_34,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Myoepithelial_Cell,Myoepithelial_Cell_35,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Myoepithelial_Cell,Myoepithelial_Cell_36,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Myoepithelial_Cell,Myoepithelial_Cell_37,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Myoepithelial_Cell,Myoepithelial_Cell_38,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Myoepithelial_Cell,Myoepithelial_Cell_39,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Myoepithelial_Cell,Myoepithelial_Cell_40,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Myoepithelial_Cell,Myoepithelial_Cell_41,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Myoepithelial_Cell,Myoepithelial_Cell_42,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Myoepithelial_Cell,Myoepithelial_Cell_43,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Myoepithelial_Cell,Myoepithelial_Cell_44,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Smooth_Muscle_Cell,Smooth_Muscle_Cell_1,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Smooth_Muscle_Cell,Smooth_Muscle_Cell_2,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Smooth_Muscle_Cell,Smooth_Muscle_Cell_3,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Smooth_Muscle_Cell,Smooth_Muscle_Cell_4,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Smooth_Muscle_Cell,Smooth_Muscle_Cell_5,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Smooth_Muscle_Cell,Smooth_Muscle_Cell_6,smooth muscle cell,CL:0000192,http://purl.obolibrary.org/obo/CL_0000192,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Pericyte,Pericyte_1,pericyte,CL:0000669,http://purl.obolibrary.org/obo/CL_0000669,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Pericyte,Pericyte_2,pericyte,CL:0000669,http://purl.obolibrary.org/obo/CL_0000669,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Pericyte,Pericyte_3,pericyte,CL:0000669,http://purl.obolibrary.org/obo/CL_0000669,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_1,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_2,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_3,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_4,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_5,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_6,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_7,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_8,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_9,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_10,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_11,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_12,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_13,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_14,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_15,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_16,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_17,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_18,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_19,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_20,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_21,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_22,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_23,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_24,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_25,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_26,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_27,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_28,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_29,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_30,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_31,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_32,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_33,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_34,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periductal_Fibroblast,Periductal_Fibroblast_35,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_1,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_2,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_3,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_4,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_5,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_6,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_7,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_8,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_9,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_10,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_11,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_12,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_13,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_14,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_15,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_16,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_17,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_18,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_19,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_20,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Periacinar_Fibroblast,Periacinar_Fibroblast_21,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Seromucosal_Acinar_Cell,Seromucosal_Acinar_Cell_1,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Seromucosal_Acinar_Cell,Seromucosal_Acinar_Cell_2,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Seromucosal_Acinar_Cell,Seromucosal_Acinar_Cell_3,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Seromucosal_Acinar_Cell,Seromucosal_Acinar_Cell_4,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Seromucosal_Acinar_Cell,Seromucosal_Acinar_Cell_5,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Dendritic_Cell,Dendritic_Cell,dendritic cell,CL:0000451,http://purl.obolibrary.org/obo/CL_0000451,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Helper_T_Cell,Helper_T_Cell_1,helper T cell,CL:0000912,http://purl.obolibrary.org/obo/CL_0000912,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Helper_T_Cell,Helper_T_Cell_2,helper T cell,CL:0000912,http://purl.obolibrary.org/obo/CL_0000912,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Helper_T_Cell,Helper_T_Cell_3,helper T cell,CL:0000912,http://purl.obolibrary.org/obo/CL_0000912,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Helper_T_Cell,Helper_T_Cell_4,helper T cell,CL:0000912,http://purl.obolibrary.org/obo/CL_0000912,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,IgA_Secreting_Plasma_Cell,IgA_Secreting_Plasma_Cell_1,IgA plasma cell,CL:0000987,http://purl.obolibrary.org/obo/CL_0000987,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,IgA_Secreting_Plasma_Cell,IgA_Secreting_Plasma_Cell_2,IgA plasma cell,CL:0000987,http://purl.obolibrary.org/obo/CL_0000987,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,IgA_Secreting_Plasma_Cell,IgA_Secreting_Plasma_Cell_3,IgA plasma cell,CL:0000987,http://purl.obolibrary.org/obo/CL_0000987,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,IgA_Secreting_Plasma_Cell,IgA_Secreting_Plasma_Cell_4,IgA plasma cell,CL:0000987,http://purl.obolibrary.org/obo/CL_0000987,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,IgA_Secreting_Plasma_Cell,IgA_Secreting_Plasma_Cell_5,IgA plasma cell,CL:0000987,http://purl.obolibrary.org/obo/CL_0000987,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,IgA_Secreting_Plasma_Cell,IgA_Secreting_Plasma_Cell_6,IgA plasma cell,CL:0000987,http://purl.obolibrary.org/obo/CL_0000987,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,IgA_Secreting_Plasma_Cell,IgA_Secreting_Plasma_Cell_7,IgA plasma cell,CL:0000987,http://purl.obolibrary.org/obo/CL_0000987,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,IgA_Secreting_Plasma_Cell,IgA_Secreting_Plasma_Cell_8,IgA plasma cell,CL:0000987,http://purl.obolibrary.org/obo/CL_0000987,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,IgA_Secreting_Plasma_Cell,IgA_Secreting_Plasma_Cell_9,IgA plasma cell,CL:0000987,http://purl.obolibrary.org/obo/CL_0000987,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,IgA_Secreting_Plasma_Cell,IgA_Secreting_Plasma_Cell_10,IgA plasma cell,CL:0000987,http://purl.obolibrary.org/obo/CL_0000987,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,IgA_Secreting_Plasma_Cell,IgA_Secreting_Plasma_Cell_11,IgA plasma cell,CL:0000987,http://purl.obolibrary.org/obo/CL_0000987,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,IgA_Secreting_Plasma_Cell,IgA_Secreting_Plasma_Cell_12,IgA plasma cell,CL:0000987,http://purl.obolibrary.org/obo/CL_0000987,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,IgA_Secreting_Plasma_Cell,IgA_Secreting_Plasma_Cell_13,IgA plasma cell,CL:0000987,http://purl.obolibrary.org/obo/CL_0000987,2d-ftu-mouth-sublingual-gland,1,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Mucous_Acinar_Cell,Mucous_Acinar_Cell_1,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Mucous_Acinar_Cell,Mucous_Acinar_Cell_2,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Mucous_Acinar_Cell,Mucous_Acinar_Cell_3,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Mucous_Acinar_Cell,Mucous_Acinar_Cell_4,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Mucous_Acinar_Cell,Mucous_Acinar_Cell_5,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Mucous_Acinar_Cell,Mucous_Acinar_Cell_6,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Mucous_Acinar_Cell,Mucous_Acinar_Cell_7,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
Mouth,UBERON:0000165,#FTUSublingualGland,#2DRefObjects,Mucous_Acinar_Cell,Mucous_Acinar_Cell_8,,,,2d-ftu-mouth-sublingual-gland,0,CT,,,,,,,,,,,,,,,,,,,
