"Anatomical Structures, Cell Types and Biomarkers Table for Brain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Jeremy A. Miller; Kimberly Siletti; Richard H. Scheuermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0003-4549-588X; 0000-0001-7620-8973; 0000-0003-1355-892X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Ed Lein; David Osumi-Sutherland; Ellen M. Quardokus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0001-9012-6552; 0000-0002-7073-9172; 0000-0001-7655-4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"https://doi.org/10.1002/cne.24080, https://doi.org/ 10.1101/2022.10.12.511898, https://doi.org/10.1038/s41586-021-03465-8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM867.NWWP.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,15-Jun-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/5,AS/5/LABEL,AS/5/ID,AS/6,AS/6/LABEL,AS/6/ID,AS/7,AS/7/LABEL,AS/7/ID,CT/1,CT/1/LABEL,CT/1/ID,CT/1/NOTES,CT/2,CT/2/LABEL,CT/2/ID,CT/2/NOTES,All Gene Biomarkers,BGene/1,BGene/1/LABEL,BGene/1/ID,BGene/2,BGene/2/LABEL,BGene/2/ID,BGene/3,BGene/3/LABEL,BGene/3/ID,BGene/4,BGene/4/LABEL,BGene/4/ID,BGene/5,BGene/5/LABEL,BGene/5/ID,BGene/6,BGene/6/LABEL,BGene/6/ID,FTU/1,FTU/1/LABEL,FTU/1/ID,REF/1,REF/1/ID,REF/1/NOTES,REF/2,REF/2/DOI,REF/2/NOTES
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,inferior frontal sulcus,inferior frontal sulcus,UBERON:0002761,ifs3,ifs3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ruland, Sabine H. et al. 2022, ""The inferior frontal sulcus: Cortical segregation, molecular architecture and function."" Cortex. 153: 235-256. https://doi.org/10.1016/j.cortex.2022.03.019",https://doi.org/10.1016/j.cortex.2022.03.019,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,inferior frontal sulcus,inferior frontal sulcus,UBERON:0002761,ifs4,ifs4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ruland, Sabine H. et al. 2022, ""The inferior frontal sulcus: Cortical segregation, molecular architecture and function."" Cortex. 153: 235-256. https://doi.org/10.1016/j.cortex.2022.03.019",https://doi.org/10.1016/j.cortex.2022.03.019,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,inferior frontal junction,inferior frontal junction,,ifj1,ifj1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ruland, Sabine H. et al. 2022, ""The inferior frontal sulcus: Cortical segregation, molecular architecture and function."" Cortex. 153: 235-256. https://doi.org/10.1016/j.cortex.2022.03.019",https://doi.org/10.1016/j.cortex.2022.03.019,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,inferior frontal junction,inferior frontal junction,,ifj2,ifj2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ruland, Sabine H. et al. 2022, ""The inferior frontal sulcus: Cortical segregation, molecular architecture and function."" Cortex. 153: 235-256. https://doi.org/10.1016/j.cortex.2022.03.019",https://doi.org/10.1016/j.cortex.2022.03.019,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,B cell,B cell,CL:0000236,Called Bcell_0 in manuscript,,,,,,MS4A1,membrane spanning 4-domains A1,HGNC:7315,,,,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,T cell,T cell,CL:0000084,Called Tcell_1 in manuscript,,,,,,CD2,CD2 molecule,HGNC:1639,THEMIS,thymocyte selection associated,HGNC:21569,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,NK cell,natural killer cell,CL:0000623,Called Nkcell_2 in manuscript,,,,,,GNLY,granulysin,HGNC:4414,NKG7,natural killer cell granule protein 7,HGNC:7830,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,monocyte,monocyte,CL:0000576,Called Mono_3 in manuscript,,,,,,FCN1,ficolin 1,HGNC:3623,,,,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,microglia,microglial cell,CL:0000129,,Mgl_4,Mgl_4 microglial cell (Hsap),PCL:0051005,Micro-PVM,,HIF1A-AS3,HIF1A antisense RNA 3,HGNC:54284,SRGN,serglycin,HGNC:9361,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,microglia,microglial cell,CL:0000129,,Mgl_5,Mgl_5 microglial cell (Hsap),PCL:0051006,Micro-PVM,,APBB1IP,amyloid beta precursor protein binding family B member 1 interacting protein,HGNC:17379,TTR,transthyretin,HGNC:12405,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,microglia,microglial cell,CL:0000129,,Mgl_6,Mgl_6 microglial cell (Hsap),PCL:0051007,Micro-PVM,,ITGAX,integrin subunit alpha X,HGNC:6152,SCIN,scinderin,HGNC:21695,LINC00278,long intergenic non-protein coding RNA 278,HGNC:38712,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,microglia,microglial cell,CL:0000129,,Mgl_7,Mgl_7 microglial cell (Hsap),PCL:0051008,Micro-PVM,,OLR1,oxidized low density lipoprotein receptor 1,HGNC:8133,CX3CR1,C-X3-C motif chemokine receptor 1,HGNC:2558,LINC02712,long intergenic non-protein coding RNA 2712,HGNC:54229,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,microglia,microglial cell,CL:0000129,,Mgl_8,Mgl_8 microglial cell (Hsap),PCL:0051009,Micro-PVM,,CCDC26,CCDC26 long non-coding RNA,HGNC:28416,LNCAROD,lncRNA activating regulator of DKK1,HGNC:50913,CX3CR1,C-X3-C motif chemokine receptor 1,HGNC:2558,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,microglia,microglial cell,CL:0000129,,Mgl_9,Mgl_9 microglial cell (Hsap),PCL:0051010,Micro-PVM,,AIF1,allograft inflammatory factor 1,HGNC:352,CX3CR1,C-X3-C motif chemokine receptor 1,HGNC:2558,LINC02712,long intergenic non-protein coding RNA 2712,HGNC:54229,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,microglia,microglial cell,CL:0000129,,Mgl_10,Mgl_10 microglial cell (Hsap),PCL:0051011,Micro-PVM,,LNCAROD,lncRNA activating regulator of DKK1,HGNC:50913,P2RY12,purinergic receptor P2Y12,HGNC:18124,DOCK8,dedicator of cytokinesis 8,HGNC:19191,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,microglia,microglial cell,CL:0000129,,Mgl_11,Mgl_11 microglial cell (Hsap),PCL:0051012,Micro-PVM,,LINC02642,long intergenic non-protein coding RNA 2642,HGNC:54124,LINC02712,long intergenic non-protein coding RNA 2712,HGNC:54229,P2RY12,purinergic receptor P2Y12,HGNC:18124,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,microglia,microglial cell,CL:0000129,,Mgl_12,Mgl_12 microglial cell (Hsap),PCL:0051013,Micro-PVM,,MRC1,mannose receptor C-type 1,HGNC:7228,F13A1,coagulation factor XIII A chain,HGNC:3531,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,brain vascular cell,brain vascular cell,CL:4023072,,VendPLVAP_13,VendPLVAP_13 brain vascular cell (Hsap),PCL:0051014,,,PLVAP,plasmalemma vesicle associated protein,HGNC:13635,,,,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,brain vascular cell,brain vascular cell,CL:4023072,,VendAC_14,VendAC_14 brain vascular cell (Hsap),PCL:0051015,Endo,,SEMA3G,semaphorin 3G,HGNC:30400,HERC2P3,HERC2 pseudogene 3,HGNC:4871,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,brain vascular cell,brain vascular cell,CL:4023072,,VendC_15,VendC_15 brain vascular cell (Hsap),PCL:0051016,Endo,,HMCN1,hemicentin 1,HGNC:19194,ABCG2,ATP binding cassette subfamily G member 2 (Junior blood group),HGNC:74,MECOM,MDS1 and EVI1 complex locus,HGNC:3498,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,brain vascular cell,brain vascular cell,CL:4023072,,VendVC_16,VendVC_16 brain vascular cell (Hsap),PCL:0051017,Endo,,TRPM6,transient receptor potential cation channel subfamily M member 6,HGNC:17995,MECOM,MDS1 and EVI1 complex locus,HGNC:3498,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,brain vascular cell,brain vascular cell,CL:4023072,,VendV_17,VendV_17 brain vascular cell (Hsap),PCL:0051018,Endo,,IL1R1,interleukin 1 receptor type 1,HGNC:5993,SRGN,serglycin,HGNC:9361,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,brain vascular cell,brain vascular cell,CL:4023072,,VendA_18,VendA_18 brain vascular cell (Hsap),PCL:0051019,,,MGP,matrix Gla protein,HGNC:7060,MECOM,MDS1 and EVI1 complex locus,HGNC:3498,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,brain vascular cell,brain vascular cell,CL:4023072,smooth muscle cell of the brain vasculature CL:0002590,Vsmc_19,Vsmc_19 brain vascular cell (Hsap),PCL:0051020,,,ACTA2,"actin alpha 2, smooth muscle",HGNC:130,MECOM,MDS1 and EVI1 complex locus,HGNC:3498,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,brain vascular cell,brain vascular cell,CL:4023072,smooth muscle cell of the brain vasculature CL:0002590,Vsmc_20,Vsmc_20 brain vascular cell (Hsap),PCL:0051021,,,ACTA2,"actin alpha 2, smooth muscle",HGNC:130,TAGLN,transgelin,HGNC:11553,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,brain vascular cell,brain vascular cell,CL:4023072,pericyte CL:0000669,Per_21,Per_21 brain vascular cell (Hsap),PCL:0051022,VLMC,,NDUFA4L2,NDUFA4 mitochondrial complex associated like 2,HGNC:29836,RERGL,RERG like,HGNC:26213,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,brain vascular cell,brain vascular cell,CL:4023072,pericyte CL:0000669,Per_22,Per_22 brain vascular cell (Hsap),PCL:0051023,VLMC,,CARMN,cardiac mesoderm enhancer-associated non-coding RNA,HGNC:42872,SLC19A1,solute carrier family 19 member 1,HGNC:10937,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,brain vascular cell,brain vascular cell,CL:4023072,pericyte CL:0000669,Per_23,Per_23 brain vascular cell (Hsap),PCL:0051024,VLMC,,ASPN,asporin,HGNC:14872,SLC6A12,solute carrier family 6 member 12,HGNC:11045,SLC6A13,solute carrier family 6 member 13,HGNC:11046,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,fibroblast,fibroblast,CL:0000057,,Fbl_24,Fbl_24 fibroblast (Hsap),PCL:0051025,,,C7,complement C7,HGNC:1346,BMP5,bone morphogenetic protein 5,HGNC:1072,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,fibroblast,fibroblast,CL:0000057,,Fbl_25,Fbl_25 fibroblast (Hsap),PCL:0051026,VLMC,,LTBP2,latent transforming growth factor beta binding protein 2,HGNC:6715,TBX18,T-box transcription factor 18,HGNC:11595,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,fibroblast,fibroblast,CL:0000057,,Fbl_26,Fbl_26 fibroblast (Hsap),PCL:0051027,VLMC,,SLC6A20,solute carrier family 6 member 20,HGNC:30927,COL15A1,collagen type XV alpha 1 chain,HGNC:2192,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,fibroblast,fibroblast,CL:0000057,,Fbl_27,Fbl_27 fibroblast (Hsap),PCL:0051028,VLMC,,FMO2,flavin containing dimethylaniline monoxygenase 2,HGNC:3770,LINC02147,long intergenic non-protein coding RNA 2147,HGNC:53007,ABCA8,ATP binding cassette subfamily A member 8,HGNC:38,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,fibroblast,fibroblast,CL:0000057,,Fbl_28,Fbl_28 fibroblast (Hsap),PCL:0051029,VLMC,,C7,complement C7,HGNC:1346,FBLN2,fibulin 2,HGNC:3601,COL1A2,collagen type I alpha 2 chain,HGNC:2198,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,fibroblast,fibroblast,CL:0000057,,Fbl_29,Fbl_29 fibroblast (Hsap),PCL:0051030,,,SLC2A1,solute carrier family 2 member 1,HGNC:11005,EBF2,EBF transcription factor 2,HGNC:19090,BMPR1B,bone morphogenetic protein receptor type 1B,HGNC:1077,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,fibroblast,fibroblast,CL:0000057,,Fbl_30,Fbl_30 fibroblast (Hsap),PCL:0051031,,,SLC5A5,solute carrier family 5 member 5,HGNC:11040,RP11-354K4.2,,,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,fibroblast,fibroblast,CL:0000057,,Fbl_31,Fbl_31 fibroblast (Hsap),PCL:0051032,,,PTGDR,prostaglandin D2 receptor,HGNC:9591,BNC2,basonuclin 2,HGNC:30988,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,oligodendrocyte precursor cell,oligodendrocyte precursor cell,CL:0002453,,OPC_32,OPC_32 oligodendrocyte precursor cell (Hsap),PCL:0051033,OPC,,MROH9,maestro heat like repeat family member 9,HGNC:26287,RP1-45C12.1,,,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,oligodendrocyte precursor cell,oligodendrocyte precursor cell,CL:0002453,,OPC_33,OPC_33 oligodendrocyte precursor cell (Hsap),PCL:0051034,OPC,,OLIG1,oligodendrocyte transcription factor 1,HGNC:16983,APOD,apolipoprotein D,HGNC:612,RP1-45C12.1,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,oligodendrocyte precursor cell,oligodendrocyte precursor cell,CL:0002453,,OPC_34,OPC_34 oligodendrocyte precursor cell (Hsap),PCL:0051035,OPC,,OLIG1,oligodendrocyte transcription factor 1,HGNC:16983,RP4-668E10.4,,,RP11-197H3.1,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,,,,,,,,,,,,,oligodendrocyte precursor cell,oligodendrocyte precursor cell,CL:0002453,,OPC_35,OPC_35 oligodendrocyte precursor cell (Hsap),PCL:0051036,OPC,,OLIG1,oligodendrocyte transcription factor 1,HGNC:16983,MIR3681HG,MIR3681 host gene,HGNC:52001,RP4-668E10.4,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,oligodendrocyte precursor cell,oligodendrocyte precursor cell,CL:0002453,,OPC_36,OPC_36 oligodendrocyte precursor cell (Hsap),PCL:0051037,OPC,,LINC01608,long intergenic non-protein coding RNA 1608,HGNC:51662,RP4-668E10.4,,,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,committed oligodendrocyte precursor cell,differentiation-committed oligodendrocyte precursor,CL:4023059,,COP_37,COP_37 differentiation-committed oligodendrocyte precursor (Hsap),PCL:0051038,OPC,,GPR17,G protein-coupled receptor 17,HGNC:4471,BCAS1,brain enriched myelin associated protein 1,HGNC:974,PRRX1,paired related homeobox 1,HGNC:9142,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,committed oligodendrocyte precursor cell,differentiation-committed oligodendrocyte precursor,CL:4023059,,COP_38,COP_38 differentiation-committed oligodendrocyte precursor (Hsap),PCL:0051039,OPC,,BCAS1,brain enriched myelin associated protein 1,HGNC:974,RP11-89N17.4,,,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,committed oligodendrocyte precursor cell,differentiation-committed oligodendrocyte precursor,CL:4023059,,COP_39,COP_39 differentiation-committed oligodendrocyte precursor (Hsap),PCL:0051040,,,TF,transferrin,HGNC:11740,CTD-2545M3.8,,,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,oligodendrocyte,oligodendrocyte,CL:0000128,,Oligo_40,Oligo_40 oligodendrocyte (Hsap),PCL:0051041,Oligo,,OPALIN,oligodendrocytic myelin paranodal and inner loop protein,HGNC:20707,PLP1,proteolipid protein 1,HGNC:9086,ERBB4,erb-b2 receptor tyrosine kinase 4,HGNC:3432,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
brain,brain,UBERON:0000955,,,,,,,,,,,,,,,,,,,committed oligodendrocyte precursor cell,differentiation-committed oligodendrocyte precursor,CL:4023059,,COP_41,COP_41 differentiation-committed oligodendrocyte precursor (Hsap),PCL:0051042,,,OPALIN,oligodendrocytic myelin paranodal and inner loop protein,HGNC:20707,AC084149.2,,,,,,,,,,,,,,,,,,"Siletti, Kimberly et al. 2022. ""Transcriptomic diversity of cell types across the adult human brain."" bioRxiv. https://doi.org/10.1101/2022.10.12.511898",https://doi.org/10.1101/2022.10.12.511898,,,,
